attack_don;attack_rec;Date_analysis;Age_A;Age_B;Age_C;direction;brood_ID;phase;weight_tot;food_cat
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;B;120;5;5;3;AB;476_2019;early;29;low
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;C;119;4;4;2;AC;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;119;4;4;2;AB;476_2019;early;58;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
B;A;126;11;11;9;BA;476_2019;early;63.4;medium
B;A;126;11;11;9;BA;476_2019;early;63.4;medium
B;A;126;11;11;9;BA;476_2019;early;63.4;medium
B;A;126;11;11;9;BA;476_2019;early;63.4;medium
B;A;126;11;11;9;BA;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;126;11;11;9;AB;476_2019;early;63.4;medium
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
B;A;127;12;12;10;BA;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
B;A;127;12;12;10;BA;476_2019;early;145;high
B;A;127;12;12;10;BA;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
B;A;127;12;12;10;BA;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;127;12;12;10;AB;476_2019;early;145;high
A;B;128;13;13;11;AB;476_2019;late;29;low
A;B;128;13;13;11;AB;476_2019;late;29;low
A;B;128;13;13;11;AB;476_2019;late;29;low
A;B;128;13;13;11;AB;476_2019;late;29;low
A;B;128;13;13;11;AB;476_2019;late;29;low
A;B;129;14;14;12;AB;476_2019;late;153.6;high
B;A;129;14;14;12;BA;476_2019;late;153.6;high
A;B;129;14;14;12;AB;476_2019;late;153.6;high
A;B;129;14;14;12;AB;476_2019;late;153.6;high
A;B;129;14;14;12;AB;476_2019;late;153.6;high
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
B;A;129;7;5;0;BA;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
A;B;129;7;5;0;AB;485_2019;early;22.4;low
